company,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
337,2015,November,11,10,1,23,5,18,4.2727272727272725,0.09090909090909091,11,0,0,11,0,0,0,0,0,10,1,0,38.0,0,0,0,0,11,0,0,11,0,1,1,0,6,5,0,0,0,11,13,0.0,0,13.0
456,2016,November,1,1,0,2,1,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,38.0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
394,2016,November,2,2,0,2,2,0,7.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,48.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
523,2017,March,17,17,0,137,34,103,15.0,0.9411764705882353,17,0,0,0,0,0,17,0,0,17,0,0,86.42335766423358,0,0,0,0,17,0,0,17,0,0,0,0,0,17,0,0,0,17,23,0.0,0,23.0
494,2017,June,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
110,2015,August,7,3,4,8,2,6,3.5714285714285716,0.0,7,0,0,7,0,0,0,2,3,3,4,0,156.90625,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0,0,7,15,0.0,0,15.0
103,2015,November,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0,1.0
380,2016,September,1,1,0,1,0,1,30.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,0,0,0,1,1,0.0,0,1.0
221,2016,October,3,2,1,4,2,2,16.333333333333332,0.3333333333333333,3,0,0,3,0,0,0,0,0,2,1,0,98.75,0,0,0,0,3,0,0,3,0,3,0,9,3,0,0,0,3,0,3,0.0,0,3.0
18,2016,July,1,1,0,1,0,1,14.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,143.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
481,2017,June,1,1,0,1,0,1,28.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,144.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
195,2015,December,1,1,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0.0,0,1.0
290,2015,December,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
154,2017,August,3,2,1,4,0,4,33.666666666666664,0.0,3,0,0,3,0,0,0,0,0,2,1,0,140.0,0,0,0,0,3,0,0,3,0,2,1,22,3,0,0,0,0,3,4,0.0,0,4.0
91,2017,February,4,4,0,8,2,6,7.25,1.0,4,0,0,4,0,0,0,0,7,4,0,0,80.0,0,0,0,3,1,0,3,1,0,4,0,11,4,0,0,0,4,0,4,0.0,0,4.0
81,2016,June,1,1,0,1,0,1,2.0,0.0,1,0,0,1,0,0,0,1,2,1,0,0,71.0,0,0,0,0,1,0,0,1,0,0,1,6,1,0,0,0,0,1,2,0.0,0,2.0
81,2017,May,1,1,0,1,0,1,5.0,1.0,1,0,0,1,0,0,0,1,2,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,1,12,1,0,0,0,0,1,1,0.0,0,1.0
103,2017,May,2,2,0,2,0,2,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,45.0,0,0,0,0,2,0,0,2,0,2,0,6,2,0,0,0,0,2,2,0.0,0,2.0
403,2016,November,1,1,0,2,0,2,13.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,1,1,0.0,0,1.0
221,2016,March,2,2,0,3,1,2,2.0,0.0,2,0,0,2,0,0,0,0,3,2,0,0,84.33333333333333,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
237,2016,April,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,131.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
216,2017,January,3,3,0,14,3,11,2.0,0.6666666666666666,3,0,0,3,0,0,0,0,1,3,0,0,76.07714285714285,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,5,0.0,0,5.0
113,2017,July,1,0,1,1,0,1,31.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,135.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
323,2015,October,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
39,2017,January,1,1,0,1,0,1,7.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,38.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,0,1.0
195,2017,April,6,6,0,5,1,4,0.5,0.0,6,0,0,6,0,0,0,0,0,6,0,0,45.0,0,0,0,0,6,0,0,6,0,2,0,3,2,4,0,0,0,6,6,0.0,0,6.0
169,2017,January,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,1,1,1,0,0,47.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
126,2017,March,1,1,0,0,0,0,40.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
72,2016,March,4,4,0,6,0,6,3.75,0.5,4,0,0,4,0,0,0,0,3,4,0,0,40.5,0,0,0,0,4,0,0,4,0,2,3,6,2,2,0,0,4,0,5,0.0,0,5.0
445,2017,March,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,164.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
292,2017,June,3,0,3,7,5,2,28.0,0.6666666666666666,3,0,0,3,0,0,0,0,3,0,3,0,108.57285714285715,0,0,0,0,3,0,0,3,0,0,2,14,3,0,0,0,0,3,7,0.0,0,7.0
51,2016,September,8,4,4,17,5,12,105.625,0.25,4,4,0,8,0,0,0,1,3,4,4,0,101.61764705882354,0,0,0,1,7,0,1,7,0,1,0,4,4,4,0,0,7,1,10,0.0,0,10.0
113,2017,March,2,2,0,3,0,3,22.5,1.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,0,0,5,2,0,0,0,0,2,2,0.0,0,2.0
86,2017,March,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,2,9,1,0,0,0,0,1,1,0.0,0,1.0
371,2017,May,2,2,0,4,0,4,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,76.0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0.0,0,2.0
91,2017,January,6,5,1,6,3,3,9.666666666666666,0.16666666666666666,6,0,0,6,0,0,0,0,10,5,1,0,80.0,0,0,0,1,5,0,1,5,0,4,3,25,6,0,0,0,6,0,6,0.0,0,6.0
127,2016,April,1,1,0,2,0,2,8.0,1.0,1,0,0,1,0,0,0,0,1,1,0,0,84.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,2,0.0,0,2.0
221,2017,August,1,1,0,2,0,2,57.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,1,0,1,1,8,1,0,0,0,1,0,1,0.0,0,1.0
163,2017,June,1,1,0,3,0,3,2.0,0.0,1,0,0,1,0,0,0,0,2,1,0,0,130.0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1,0,2,0.0,0,2.0
450,2017,June,1,1,0,3,1,2,12.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,125.0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0.0,0,1.0
485,2017,July,5,5,0,12,3,9,10.0,1.6,5,0,0,5,0,0,0,0,8,5,0,0,85.58333333333333,0,0,0,5,0,0,5,0,0,4,0,26,5,0,0,0,5,0,6,0.0,0,6.0
491,2017,June,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,110.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
421,2017,July,1,1,0,4,2,2,191.0,0.0,1,0,0,1,0,0,0,0,2,1,0,0,120.6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
178,2016,January,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
331,2016,January,2,2,0,3,0,3,1.5,1.0,2,0,0,2,0,0,0,0,1,2,0,0,47.833333333333336,1,0,0,0,1,1,0,1,0,1,0,1,2,0,0,0,0,2,4,0.0,0,4.0
460,2016,October,2,2,0,2,0,2,8.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,54.9,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
132,2016,December,1,1,0,1,0,1,17.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,80.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
NULL,2016,December,3657,2294,1363,12621,3294,9327,92.40989882417281,0.2753623188405797,3434,223,0,2655,368,38,596,238,2682,2294,1331,32,87.22084145471824,2272,546,324,429,44,3089,535,22,11,120,55,246,3082,549,1,25,2378,1279,6916,514.0,31,7461.0
511,2017,February,1,1,0,3,0,3,1.0,1.0,1,0,0,1,0,0,0,0,1,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,1,1,0.0,0,1.0
78,2017,May,2,2,0,2,0,2,14.0,2.0,2,0,0,2,0,0,0,0,2,2,0,0,45.0,0,2,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,2,2,0.0,0,2.0
233,2016,November,101,97,4,252,112,140,211.33663366336634,0.9900990099009901,98,3,0,101,0,0,0,0,17,97,4,0,81.53591269841272,0,0,100,0,1,0,0,101,0,0,0,0,95,6,0,0,101,0,116,2.0,0,118.0
NULL,2016,February,3524,2276,1248,10669,3130,7539,39.00624290578887,0.15805902383654938,3023,501,0,2713,258,102,451,247,1565,2276,1107,141,70.76387571468752,1509,852,577,519,45,2877,598,45,4,135,469,258,2828,651,25,20,2087,1437,6396,322.0,27,6745.0
51,2016,July,8,7,1,18,4,14,72.75,0.5,5,3,0,8,0,0,0,1,0,7,1,0,107.77777777777777,0,0,0,1,7,0,1,7,0,2,0,102,5,3,0,0,6,2,8,0.0,0,8.0
92,2016,October,2,2,0,2,0,2,1.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
263,2016,April,3,3,0,3,3,0,33.0,0.0,3,0,0,2,0,0,1,1,0,3,0,0,30.0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0.0,0,3.0
108,2016,January,2,2,0,2,2,0,30.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,30.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
130,2017,August,2,2,0,6,0,6,49.0,0.0,2,0,0,2,0,0,0,1,2,2,0,0,141.165,0,0,0,0,2,0,1,1,0,1,0,2,1,0,0,1,0,2,2,0.0,0,2.0
242,2017,February,61,59,2,244,0,244,93.72131147540983,0.13114754098360656,61,0,0,61,0,0,0,0,1,59,2,0,75.93442622950819,0,0,61,0,0,61,0,0,0,0,0,0,1,60,0,0,61,0,120,0.0,0,120.0
221,2017,May,1,1,0,2,0,2,4.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,104.0,0,0,0,0,1,0,0,1,0,1,1,6,1,0,0,0,1,0,1,0.0,0,1.0
255,2016,May,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,125.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
158,2016,May,1,1,0,13,4,9,10.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,129.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
71,2016,August,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,159.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
150,2017,June,1,1,0,1,0,1,7.0,0.0,1,0,0,1,0,0,0,0,3,1,0,0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
86,2016,February,3,2,1,5,1,4,23.0,0.3333333333333333,3,0,0,3,0,0,0,0,0,2,1,0,38.0,0,0,0,0,3,0,0,3,0,1,0,2,3,0,0,0,0,3,3,0.0,0,3.0
113,2015,November,1,1,0,2,0,2,16.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0.0,0,1.0
32,2016,November,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,37.8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
34,2017,January,1,1,0,1,1,0,4.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,38.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
110,2016,May,16,11,5,55,15,40,6.9375,0.25,16,0,0,16,0,0,0,3,9,11,5,0,89.36945454545454,0,0,0,0,16,0,0,16,0,0,0,0,16,0,0,0,0,16,31,4.0,0,35.0
331,2016,June,5,5,0,7,2,5,5.0,0.0,5,0,0,5,0,0,0,0,0,5,0,0,76.71428571428571,0,0,0,1,4,0,1,4,0,3,0,4,5,0,0,0,0,5,5,0.0,0,5.0
270,2016,October,3,2,1,4,0,4,4.0,0.0,3,0,0,3,0,0,0,0,1,2,1,0,42.0,0,0,0,0,3,0,0,3,0,2,0,6,3,0,0,0,0,3,3,0.0,0,3.0
82,2016,May,1,1,0,1,0,1,16.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,42.0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,1,1,0.0,0,1.0
178,2016,March,7,7,0,7,0,7,6.0,0.0,7,0,0,7,0,0,0,0,0,7,0,0,48.857142857142854,0,0,0,0,7,0,0,7,0,0,0,0,1,6,0,0,0,7,13,0.0,0,13.0
370,2016,April,2,1,1,3,1,2,78.0,1.0,2,0,0,1,0,0,1,0,0,1,1,0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
254,2017,January,1,1,0,4,1,3,11.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
186,2017,April,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,125.0,0,0,0,0,1,0,0,1,0,1,1,5,1,0,0,0,1,0,1,0.0,0,1.0
222,2016,April,1,1,0,3,2,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,104.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
154,2016,December,13,13,0,27,4,23,8.076923076923077,0.23076923076923078,13,0,0,13,0,0,0,0,0,13,0,0,27.0,0,0,0,0,13,0,0,13,0,7,0,48,13,0,0,0,0,13,13,0.0,0,13.0
291,2016,May,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,57.0,0,0,0,0,1,0,0,1,0,0,0,7,1,0,0,0,0,1,1,0.0,0,1.0
292,2017,April,1,1,0,2,1,1,19.0,0.0,1,0,0,1,0,0,0,1,1,1,0,0,48.5,0,0,0,0,1,0,0,1,0,0,1,12,1,0,0,0,0,1,1,0.0,0,1.0
282,2016,May,1,1,0,4,1,3,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0,1.0
20,2015,July,1,1,0,5,1,4,51.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,152.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
195,2015,September,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,134.0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
331,2015,November,1,1,0,2,1,1,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,48.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
353,2016,October,1,1,0,1,1,0,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,50.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
40,2017,May,25,25,0,46,10,36,4.32,0.2,25,0,0,25,0,0,0,8,29,25,0,0,65.78260869565217,0,0,0,0,25,0,0,25,0,25,22,420,25,0,0,0,25,0,26,0.0,0,26.0
426,2017,June,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0,0,1.0
82,2016,April,1,0,1,2,0,2,27.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,42.0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0.0,0,1.0
108,2017,March,2,2,0,2,2,0,62.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,1,0,1,2,0,0,0,0,2,2,0.0,0,2.0
346,2015,November,8,8,0,15,0,15,13.375,0.375,8,0,0,1,7,0,0,7,3,8,0,0,68.06666666666666,0,0,0,0,8,0,8,0,0,0,0,0,1,7,0,0,0,8,16,1.0,1,18.0
369,2016,April,3,3,0,9,3,6,35.0,3.0,3,0,0,3,0,0,0,2,0,3,0,0,73.66666666666667,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,6,3.0,0,9.0
203,2016,February,12,12,0,11,0,11,6.0,1.4166666666666667,12,0,0,12,0,0,0,0,13,12,0,0,31.0,0,0,0,0,12,0,0,12,0,1,0,0,0,12,0,0,12,0,16,0.0,0,16.0
393,2016,December,1,1,0,1,0,1,7.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,78.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
446,2017,March,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,88.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
118,2015,October,2,2,0,2,0,2,1.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,48.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
9,2016,December,2,1,1,4,1,3,7.5,0.0,2,0,0,2,0,0,0,0,0,1,1,0,30.0,0,0,0,0,2,0,0,2,0,0,0,8,2,0,0,0,0,2,2,0.0,0,2.0
380,2016,April,1,1,0,2,0,2,7.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,42.0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,1,1,0.0,0,1.0
290,2017,May,2,2,0,4,0,4,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,75.0,0,0,0,0,2,0,0,2,0,1,0,8,0,2,0,0,0,2,2,0.0,0,2.0
413,2016,June,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
47,2016,June,4,4,0,7,3,4,26.75,0.0,4,0,0,4,0,0,0,0,0,4,0,0,57.0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,4,0.0,0,4.0
428,2016,December,1,1,0,1,0,1,2.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
317,2016,September,1,1,0,2,1,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,166.25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
373,2016,January,1,0,1,1,0,1,5.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,39.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
154,2016,April,12,11,1,19,3,16,6.166666666666667,0.08333333333333333,12,0,0,12,0,0,0,0,1,11,1,0,35.63157894736842,0,0,0,0,12,0,0,12,0,5,0,14,12,0,0,0,0,12,14,0.0,0,14.0
94,2016,March,2,2,0,4,0,4,5.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,27.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
103,2017,January,2,2,0,4,2,2,12.0,2.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,1,0,3,2,0,0,0,0,2,2,0.0,0,2.0
380,2017,May,1,1,0,2,0,2,20.0,1.0,1,0,0,1,0,0,0,0,1,1,0,0,75.0,0,0,0,0,1,0,0,1,0,1,1,10,1,0,0,0,0,1,1,0.0,0,1.0
421,2016,October,1,1,0,1,0,1,4.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,54.9,0,0,0,1,0,0,1,0,0,1,0,8,1,0,0,0,0,1,1,0.0,0,1.0
135,2016,April,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,42.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
135,2016,May,7,7,0,11,10,1,18.0,0.5714285714285714,7,0,0,7,0,0,0,1,0,7,0,0,46.72727272727273,0,0,0,0,7,0,0,7,0,0,0,0,4,3,0,0,0,7,9,0.0,0,9.0
120,2016,October,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,56.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
254,2017,June,1,1,0,3,0,3,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,121.5,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,1,1,0.0,0,1.0
40,2016,January,46,42,4,69,19,50,5.065217391304348,0.043478260869565216,46,0,0,46,0,0,0,0,6,42,2,2,66.24652173913044,0,0,0,0,46,0,0,46,0,28,9,134,26,20,0,0,46,0,49,0.0,0,49.0
20,2016,February,8,8,0,11,3,8,0.5,0.125,8,0,0,2,6,0,0,0,0,8,0,0,43.09090909090909,0,0,0,0,8,0,0,8,0,3,0,7,8,0,0,0,0,8,8,0.0,0,8.0
366,2016,February,2,2,0,2,0,2,5.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,40.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
232,2016,February,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,46.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
227,2017,February,2,2,0,2,0,2,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,80.0,0,0,0,0,2,0,0,2,0,2,0,2,2,0,0,0,2,0,2,0.0,0,2.0
451,2017,August,5,5,0,6,1,5,32.0,0.0,5,0,0,5,0,0,0,0,0,5,0,0,95.0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,5,0.0,0,5.0
47,2016,March,7,7,0,13,4,9,0.5714285714285714,0.0,7,0,0,7,0,0,0,0,0,7,0,0,32.76923076923077,0,0,0,5,2,0,5,2,0,1,0,2,7,0,0,0,0,7,7,0.0,0,7.0
195,2017,January,2,2,0,2,2,0,7.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
37,2015,November,10,0,10,20,10,10,80.0,0.0,0,10,0,0,10,0,0,0,0,0,10,0,111.0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,20,0.0,0,20.0
40,2017,January,42,40,2,85,17,68,10.571428571428571,0.2857142857142857,42,0,0,42,0,0,0,13,30,40,2,0,65.65882352941176,0,0,0,0,42,0,0,42,0,38,48,570,42,0,0,0,42,0,47,0.0,0,47.0
45,2017,March,11,11,0,17,0,17,20.545454545454547,0.09090909090909091,11,0,0,11,0,0,0,0,17,11,0,0,2.8823529411764706,0,0,0,1,0,0,9,2,0,9,5,48,11,0,0,0,11,0,12,0.0,0,12.0
174,2016,August,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
372,2016,November,2,2,0,9,2,7,0.0,2.5,2,0,0,2,0,0,0,0,4,2,0,0,95.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
14,2017,June,2,2,0,4,2,2,85.0,0.5,2,0,0,1,1,0,0,0,5,2,0,0,215.0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,5,0.0,0,5.0
274,2015,October,7,6,1,8,0,8,12.285714285714286,0.14285714285714285,7,0,0,7,0,0,0,0,0,6,1,0,48.0,0,0,0,0,7,0,0,7,0,2,0,2,4,3,0,0,0,7,7,0.0,0,7.0
331,2017,May,3,0,3,3,0,3,19.333333333333332,0.0,3,0,0,3,0,0,0,0,0,0,2,1,53.0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0.0,0,3.0
103,2017,July,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,135.0,0,0,0,0,1,0,0,1,0,0,0,8,1,0,0,0,0,1,1,0.0,0,1.0
9,2017,January,4,3,1,6,0,6,3.0,0.0,4,0,0,4,0,0,0,0,1,3,0,1,35.0,0,0,0,0,4,0,0,4,0,2,0,19,4,0,0,0,0,4,4,0.0,0,4.0
135,2017,July,3,3,0,3,1,2,16.333333333333332,0.0,3,0,0,3,0,0,0,0,1,3,0,0,139.66666666666666,0,0,0,0,3,0,0,3,0,1,1,6,3,0,0,0,0,3,3,0.0,0,3.0
