agent,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
257,2016,April,24,0,24,96,24,72,168.0,0.0,0,24,0,24,0,0,0,0,0,0,24,0,80.0,0,0,24,0,0,24,0,0,0,0,0,0,24,0,0,0,0,24,48,0.0,0,48.0
196,2016,August,40,32,8,269,71,198,144.575,0.2,40,0,0,12,15,5,8,4,26,32,8,0,174.3143494423792,14,26,0,0,0,40,0,0,0,0,0,0,25,15,0,0,0,40,90,17.0,0,107.0
330,2016,December,6,6,0,6,0,6,2.0,0.0,6,0,0,6,0,0,0,1,6,6,0,0,33.666666666666664,0,6,0,0,0,6,0,0,0,1,0,1,3,2,0,1,0,6,10,0.0,0,10.0
85,2016,April,21,17,4,60,16,44,42.476190476190474,0.3333333333333333,21,0,0,18,0,0,3,0,5,17,4,0,87.85116666666667,0,21,0,0,0,21,0,0,0,0,0,0,19,2,0,0,21,0,41,1.0,0,42.0
85,2016,October,33,24,9,101,30,71,73.72727272727273,0.030303030303030304,33,0,0,32,0,0,1,1,3,24,8,1,84.3990099009901,0,33,0,0,0,33,0,0,0,1,0,0,33,0,0,0,33,0,65,0.0,0,65.0
12,2016,December,19,17,2,95,38,57,272.6842105263158,0.21052631578947367,19,0,0,19,0,0,0,0,5,17,2,0,68.94736842105263,0,18,0,0,0,19,0,0,0,0,0,0,0,19,0,0,19,0,22,0.0,0,22.0
211,2016,February,1,1,0,2,0,2,2.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,72.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
89,2016,December,6,6,0,23,5,18,49.666666666666664,0.0,6,0,0,4,0,0,2,0,0,6,0,0,75.2613043478261,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,13,0.0,0,13.0
467,2017,May,12,12,0,36,12,24,311.0,1.5833333333333333,12,0,0,12,0,0,0,0,0,12,0,0,94.93333333333334,0,12,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12,0,26,0.0,0,26.0
387,2016,March,32,29,3,101,4,97,124.75,0.40625,32,0,0,0,0,1,31,0,0,29,3,0,71.79801980198019,0,32,0,0,0,32,0,0,0,0,0,0,2,30,0,0,0,32,63,1.0,0,64.0
115,2016,May,7,7,0,47,13,34,154.71428571428572,0.5714285714285714,7,0,0,7,0,0,0,1,8,7,0,0,54.74957446808511,0,7,0,0,0,6,1,0,0,1,0,0,7,0,0,0,0,7,14,0.0,0,14.0
360,2016,November,1,1,0,1,1,0,27.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,53.46,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
30,2015,October,9,6,3,27,0,27,38.0,0.1111111111111111,8,0,1,9,0,0,0,0,0,6,3,0,66.20555555555555,0,0,9,0,0,9,0,0,0,2,3,0,0,9,0,0,9,0,10,0.0,0,10.0
29,2017,May,15,0,15,30,0,30,83.2,0.0,0,15,0,15,0,0,0,0,0,0,15,0,130.0,0,0,15,0,0,15,0,0,0,0,0,0,15,0,0,0,15,0,30,0.0,0,30.0
121,2016,May,1,1,0,4,1,3,56.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,85.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
16,2017,March,8,8,0,31,11,20,80.5,0.0,8,0,0,7,1,0,0,0,4,8,0,0,92.1032258064516,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,8,0,18,0.0,0,18.0
214,2017,March,1,1,0,3,0,3,16.0,0.0,1,0,0,1,0,0,0,0,2,1,0,0,71.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
423,2017,June,6,6,0,19,5,14,30.0,0.0,6,0,0,5,0,0,1,0,0,6,0,0,118.25315789473684,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,9,0.0,0,9.0
241,2015,October,44,42,2,203,56,147,53.88636363636363,0.11363636363636363,44,0,0,40,4,0,0,4,49,42,2,0,57.083891625615756,44,0,0,0,0,44,0,0,0,0,0,0,43,0,0,1,0,44,87,6.0,1,94.0
315,2016,October,75,49,26,245,26,219,383.05333333333334,0.3466666666666667,72,0,3,74,0,0,1,11,2,49,25,1,47.926530612244896,0,0,75,0,0,74,1,0,0,0,0,4,0,75,0,0,0,75,132,0.0,0,132.0
411,2016,November,16,15,1,53,17,36,71.0,0.625,16,0,0,1,14,0,1,0,1,15,1,0,48.5,0,0,16,0,0,16,0,0,0,1,0,1,1,14,0,1,0,16,30,0.0,0,30.0
339,2016,February,5,5,0,8,1,7,5.0,0.2,5,0,0,5,0,0,0,1,0,5,0,0,28.26875,0,5,0,0,0,5,0,0,0,1,0,1,5,0,0,0,0,5,9,0.0,0,9.0
306,2016,August,4,4,0,5,3,2,0.25,0.0,4,0,0,4,0,0,0,1,0,4,0,0,126.68800000000002,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0.0,0,8.0
83,2016,April,20,11,9,69,26,43,52.45,0.3,20,0,0,13,3,0,4,0,5,11,7,2,80.55202898550723,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,36,7.0,0,43.0
42,2017,August,23,21,2,108,26,82,168.91304347826087,0.13043478260869565,23,0,0,22,0,0,1,0,17,21,2,0,84.52157407407407,1,22,0,0,0,23,0,0,0,0,0,0,23,0,0,0,23,0,44,2.0,0,46.0
119,2015,November,82,67,15,164,0,164,31.621951219512194,0.23170731707317074,82,0,0,82,0,0,0,0,2,67,15,0,70.91463414634147,0,82,0,0,0,82,0,0,0,0,15,0,0,82,0,0,82,0,86,0.0,0,86.0
138,2015,December,4,4,0,11,6,5,10.75,0.0,4,0,0,4,0,0,0,0,0,4,0,0,69.94545454545454,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,8,0.0,0,8.0
143,2015,July,8,5,3,95,26,69,148.125,0.375,8,0,0,6,2,0,0,0,7,5,3,0,98.46589473684209,0,8,0,0,0,8,0,0,0,0,3,0,0,0,8,0,0,8,16,1.0,0,17.0
15,2015,August,18,13,5,84,22,62,68.83333333333333,0.2222222222222222,18,0,0,12,5,1,0,1,19,13,5,0,119.8802380952381,6,12,0,0,0,18,0,0,0,0,1,0,12,6,0,0,6,12,37,2.0,3,42.0
242,2015,September,23,13,10,120,35,85,54.47826086956522,0.13043478260869565,23,0,0,19,4,0,0,5,24,13,10,0,114.58491666666667,22,1,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,23,46,0.0,1,47.0
110,2015,October,1,1,0,1,1,0,2.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,92.6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
250,2017,January,95,84,11,281,72,209,27.74736842105263,0.4631578947368421,95,0,0,84,11,0,0,17,61,84,11,0,63.364590747330965,0,0,0,95,0,3,92,0,0,8,0,10,75,16,0,4,0,95,183,9.0,3,195.0
6,2017,June,121,75,46,292,198,94,349.74380165289256,0.2066115702479339,88,33,0,47,72,2,0,1,74,75,46,0,104.8061643835615,2,103,16,0,0,121,0,0,0,0,0,1,46,75,0,0,116,5,228,0.0,0,228.0
210,2016,March,4,3,1,11,0,11,8.75,1.25,4,0,0,4,0,0,0,0,0,3,1,0,59.90909090909091,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,4,0.0,0,4.0
27,2016,August,25,22,3,90,20,70,166.64,0.08,25,0,0,25,0,0,0,0,15,22,3,0,79.14444444444445,0,25,0,0,0,25,0,0,0,0,0,0,17,8,0,0,25,0,54,0.0,0,54.0
86,2016,November,13,11,2,40,11,29,34.69230769230769,0.15384615384615385,13,0,0,10,0,0,3,1,0,11,1,1,98.465,13,0,0,0,0,13,0,0,0,1,0,0,13,0,0,0,13,0,21,0.0,0,21.0
31,2017,April,36,0,36,144,36,108,115.86111111111111,0.0,0,36,0,36,0,0,0,0,0,0,36,0,120.0,0,36,0,0,0,36,0,0,0,0,0,0,36,0,0,0,36,0,72,0.0,0,72.0
86,2017,August,6,2,4,30,10,20,104.16666666666667,0.0,6,0,0,6,0,0,0,0,1,2,4,0,138.14066666666668,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,13,2.0,0,15.0
44,2015,December,52,0,52,104,0,104,33.0,0.0,0,52,0,52,0,0,0,0,0,0,52,0,110.0,0,52,0,0,0,52,0,0,0,0,52,0,52,0,0,0,52,0,104,0.0,0,104.0
42,2016,December,3,3,0,11,5,6,129.0,0.0,3,0,0,2,0,0,1,0,0,3,0,0,64.77090909090909,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,5,0.0,0,5.0
476,2017,July,1,1,0,6,2,4,69.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,95.37,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
105,2015,July,7,7,0,38,11,27,62.714285714285715,0.14285714285714285,7,0,0,5,2,0,0,2,3,7,0,0,169.66526315789474,4,3,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,15,2.0,0,17.0
167,2015,July,1,1,0,4,1,3,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,114.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
NULL,2015,August,532,449,83,1895,499,1396,26.30263157894737,0.42857142857142855,527,5,0,441,71,6,14,54,314,449,70,13,133.88315039577836,37,6,16,357,82,33,401,96,0,15,7,23,428,96,4,4,292,240,980,102.0,15,1092.0
88,2015,September,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,134.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
134,2016,February,305,94,211,936,426,510,83.6983606557377,0.3081967213114754,250,55,0,191,0,35,79,0,2,94,158,53,69.09299145299146,0,191,114,0,0,305,0,0,0,0,55,0,58,247,0,0,191,114,438,0.0,0,438.0
196,2017,July,16,10,6,97,26,71,113.0625,0.3125,16,0,0,7,8,1,0,2,0,10,5,1,169.70216494845357,10,6,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,35,6.0,1,42.0
363,2017,February,1,1,0,21,6,15,74.0,1.0,1,0,0,0,1,0,0,0,1,1,0,0,79.14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
436,2017,April,4,4,0,17,6,11,87.0,0.25,4,0,0,3,0,1,0,0,4,4,0,0,77.90588235294118,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,2,2,8,0.0,0,8.0
28,2017,April,91,87,4,340,104,236,98.98901098901099,0.01098901098901099,91,0,0,76,12,0,3,0,4,87,4,0,91.62705882352941,0,91,0,0,0,91,0,0,0,0,0,0,87,0,4,0,91,0,187,11.0,1,199.0
17,2017,February,1,1,0,3,0,3,28.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,120.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2.0,0,4.0
191,2017,May,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,110.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
69,2015,September,16,16,0,138,38,100,140.75,0.0625,16,0,0,7,9,0,0,1,7,16,0,0,72.6976811594203,0,14,0,0,2,14,0,2,0,0,0,0,2,0,14,0,2,14,28,0.0,0,28.0
171,2016,June,45,18,27,256,95,161,159.6888888888889,0.2,22,23,0,35,9,1,0,1,7,18,27,0,91.34085937500001,0,45,0,0,0,45,0,0,0,0,0,0,41,4,0,0,23,22,67,2.0,0,69.0
240,2017,March,373,251,122,1435,368,1067,78.02680965147454,0.21179624664879357,373,0,0,340,33,0,0,64,438,251,121,1,70.57119860627176,373,0,0,0,0,371,2,0,0,15,0,29,334,38,0,1,0,373,696,77.0,2,775.0
251,2016,March,9,9,0,9,2,7,59.22222222222222,0.0,9,0,0,9,0,0,0,0,2,9,0,0,48.083333333333336,0,9,0,0,0,9,0,0,0,0,0,0,7,2,0,0,0,9,15,1.0,0,16.0
464,2017,January,6,6,0,42,12,30,30.0,0.0,6,0,0,0,0,0,6,0,0,6,0,0,59.666666666666664,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,10,0.0,0,10.0
104,2017,August,1,1,0,1,0,1,8.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,166.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
22,2015,September,5,5,0,20,6,14,33.2,0.0,5,0,0,4,0,0,1,0,0,5,0,0,89.885,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,10,2.0,1,13.0
509,2017,August,10,8,2,10,0,10,2.0,1.3,10,0,0,0,10,0,0,0,3,8,2,0,156.20999999999998,0,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,19,1.0,0,20.0
16,2016,September,20,20,0,83,22,61,162.4,0.0,20,0,0,19,1,0,0,0,7,20,0,0,91.62048192771084,0,20,0,0,0,20,0,0,0,0,0,0,18,2,0,0,20,0,40,0.0,0,40.0
371,2016,November,4,4,0,19,2,17,2.0,3.0,4,0,0,3,0,0,1,0,0,4,0,0,56.8421052631579,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,3,0.0,0,3.0
141,2017,April,1,1,0,2,0,2,11.0,2.0,1,0,0,1,0,0,0,0,1,1,0,0,75.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,0.0,0,2.0
405,2016,May,5,4,1,5,4,1,2.4,0.2,2,0,3,5,0,0,0,2,0,4,0,1,71.2,0,0,0,5,0,4,1,0,0,2,0,0,0,2,0,3,0,5,7,0.0,0,7.0
429,2017,August,2,1,1,13,4,9,75.0,0.0,2,0,0,1,1,0,0,0,0,1,1,0,93.98307692307692,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,3,1.0,0,4.0
2,2016,January,4,4,0,62,18,44,35.5,0.0,4,0,0,2,2,0,0,0,0,4,0,0,38.64467741935484,0,4,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,4,7,0.0,0,7.0
50,2015,October,6,6,0,9,2,7,53.666666666666664,0.3333333333333333,6,0,0,5,0,0,1,0,0,6,0,0,40.733333333333334,0,6,0,0,0,6,0,0,0,0,0,0,2,4,0,0,6,0,10,0.0,0,10.0
22,2016,July,68,63,5,291,90,201,124.11764705882354,0.14705882352941177,68,0,0,64,3,0,1,0,40,63,5,0,80.08419243986255,0,68,0,0,0,68,0,0,0,0,0,0,55,13,0,0,68,0,155,7.0,0,162.0
9,2016,August,2027,1225,802,6904,1886,5018,110.16280217069561,0.26788357178095706,2026,1,0,1549,96,0,382,159,1665,1225,782,20,126.96071842410193,2027,0,0,0,0,2026,1,0,0,2,4,0,1852,155,19,1,2027,0,4275,478.0,15,4768.0
20,2015,October,10,10,0,20,0,20,17.0,0.0,10,0,0,10,0,0,0,0,0,10,0,0,48.0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,20,0.0,0,20.0
121,2016,July,5,5,0,28,8,20,129.0,0.0,5,0,0,5,0,0,0,0,1,5,0,0,79.29285714285713,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,11,0.0,0,11.0
441,2017,March,5,5,0,10,0,10,10.2,0.8,5,0,0,5,0,0,0,0,8,5,0,0,124.6,0,5,0,0,0,5,0,0,0,0,0,0,1,4,0,0,5,0,5,0.0,0,5.0
184,2015,July,2,2,0,2,2,0,9.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,95.0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
156,2015,August,28,26,2,178,49,129,105.5,0.07142857142857142,28,0,0,23,4,1,0,2,18,26,2,0,100.52898876404494,0,28,0,0,0,28,0,0,0,0,0,0,11,0,17,0,0,28,56,1.0,0,57.0
156,2016,January,5,4,1,55,16,39,102.6,0.2,5,0,0,2,3,0,0,0,4,4,1,0,38.753454545454545,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,9,1.0,0,10.0
143,2016,May,9,8,1,68,18,50,148.33333333333334,0.4444444444444444,9,0,0,4,4,1,0,0,9,8,1,0,59.875735294117646,0,9,0,0,0,9,0,0,0,0,0,0,6,0,3,0,0,9,18,0.0,0,18.0
327,2016,September,1,0,1,7,2,5,174.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,64.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
94,2016,November,8,8,0,14,2,12,5.375,0.125,8,0,0,8,0,0,0,1,4,8,0,0,55.57142857142857,0,4,0,0,4,4,0,4,0,4,0,15,8,0,0,0,4,4,10,0.0,0,10.0
126,2017,April,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,80.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
52,2015,September,29,29,0,85,0,85,34.0,0.10344827586206896,29,0,0,0,28,1,0,0,0,29,0,0,219.43788235294116,0,29,0,0,0,29,0,0,0,0,0,0,0,29,0,0,29,0,55,0.0,0,55.0
7,2017,April,135,120,15,433,128,305,86.70370370370371,0.037037037037037035,135,0,0,80,5,0,50,0,129,120,15,0,110.06404157043877,135,0,0,0,0,135,0,0,0,0,0,0,135,0,0,0,135,0,254,25.0,0,279.0
33,2017,April,25,0,25,75,0,75,125.72,0.0,0,25,0,25,0,0,0,0,0,0,25,0,85.0,0,0,25,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,50,0.0,0,50.0
9,2017,July,2039,1107,932,6975,2081,4894,140.33447768513977,0.22707209416380578,2033,1,5,1324,123,0,592,37,1859,1107,924,8,136.06022795698914,2039,0,0,0,0,2039,0,0,0,4,0,19,1925,111,0,3,2039,0,4240,327.0,4,4571.0
89,2016,April,3,3,0,11,3,8,23.0,0.6666666666666666,3,0,0,3,0,0,0,0,0,3,0,0,77.81181818181818,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
10,2016,August,3,3,0,3,0,3,11.333333333333334,1.0,3,0,0,3,0,0,0,0,0,3,0,0,99.86666666666667,3,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,3,0,3,0.0,0,3.0
153,2016,September,2,2,0,8,3,5,2.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,110.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
341,2016,October,2,2,0,4,2,2,1.0,1.5,2,0,0,2,0,0,0,1,4,2,0,0,38.5,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
20,2017,August,1,1,0,10,4,6,3.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,89.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0.0,0,2.0
36,2015,July,5,5,0,40,10,30,58.6,0.0,5,0,0,5,0,0,0,0,2,5,0,0,121.9855,0,5,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,5,10,0.0,0,10.0
250,2015,December,51,42,9,155,53,102,42.490196078431374,0.5490196078431373,51,0,0,36,12,0,3,10,36,42,7,2,77.06109677419354,0,0,0,51,0,0,51,0,0,0,0,0,48,2,0,1,0,51,104,13.0,5,122.0
95,2016,April,36,25,11,293,81,212,78.63888888888889,3.5555555555555554,36,0,0,28,7,1,0,0,6,25,11,0,46.3274061433447,0,10,26,0,0,36,0,0,0,0,0,0,10,26,0,0,0,36,68,1.0,1,70.0
75,2016,August,9,6,3,84,24,60,187.55555555555554,0.2222222222222222,9,0,0,1,8,0,0,0,3,6,3,0,123.4657142857143,0,9,0,0,0,9,0,0,0,0,0,0,5,0,4,0,0,9,18,0.0,1,19.0
9,2016,May,1327,843,484,3889,1133,2756,67.27354935945742,0.2743029389600603,1327,0,0,1041,20,0,266,46,914,843,465,19,130.5048264335305,1325,0,0,0,2,1325,0,2,0,3,10,5,1171,136,20,0,1325,2,2585,192.0,4,2781.0
454,2016,October,2,2,0,4,4,0,16.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,51.0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
455,2016,October,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
20,2015,August,3,3,0,11,2,9,2.3333333333333335,1.3333333333333333,3,0,0,2,1,0,0,0,8,3,0,0,63.63636363636363,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,5,2.0,0,7.0
154,2016,May,19,15,4,57,0,57,103.0,0.0,19,0,0,19,0,0,0,0,0,15,4,0,83.15789473684211,0,19,0,0,0,19,0,0,0,0,0,0,0,19,0,0,19,0,38,0.0,0,38.0
20,2016,October,26,2,24,50,48,2,76.73076923076923,0.0,2,24,0,2,24,0,0,2,2,2,24,0,105.08,0,26,0,0,0,26,0,0,0,0,0,0,24,2,0,0,26,0,52,0.0,0,52.0
34,2017,May,30,0,30,90,60,30,115.1,0.0,0,30,0,30,0,0,0,0,0,0,30,0,190.0,0,30,0,0,0,30,0,0,0,0,0,0,30,0,0,0,30,0,30,0.0,0,30.0
85,2017,June,48,35,13,128,40,88,68.33333333333333,0.020833333333333332,48,0,0,37,0,0,11,0,15,35,10,3,99.3625,33,15,0,0,0,48,0,0,0,0,0,0,48,0,0,0,48,0,87,3.0,1,91.0
216,2016,March,1,1,0,2,0,2,26.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,99.2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
16,2016,April,3,3,0,18,6,12,44.666666666666664,0.0,3,0,0,3,0,0,0,0,0,3,0,0,98.19444444444444,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
153,2016,October,1,1,0,4,2,2,2.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,110.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0,0,1.0
NULL,2016,May,781,591,190,1927,447,1480,47.60819462227913,0.39564660691421255,667,89,25,741,29,1,10,98,173,591,174,16,86.93639335755057,20,5,191,207,304,188,305,288,0,102,46,659,476,296,0,9,417,364,1136,25.0,2,1163.0
184,2016,November,5,4,1,6,1,5,1.4,0.0,5,0,0,5,0,0,0,1,0,4,1,0,50.73333333333333,5,0,0,0,0,5,0,0,0,1,0,1,5,0,0,0,0,5,5,0.0,0,5.0
251,2015,November,1,1,0,1,0,1,28.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,36.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
146,2017,January,4,4,0,6,1,5,5.0,0.0,4,0,0,4,0,0,0,1,0,4,0,0,40.083333333333336,0,4,0,0,0,4,0,0,0,1,0,1,3,0,0,1,0,4,4,0.0,0,4.0
14,2016,January,47,37,10,188,54,134,28.23404255319149,0.3191489361702128,47,0,0,43,0,0,4,3,19,37,4,6,94.25686170212767,0,0,0,47,0,0,47,0,0,0,0,0,46,1,0,0,47,0,87,6.0,0,93.0
42,2016,September,15,13,2,38,17,21,49.0,0.2,15,0,0,12,2,0,1,1,6,13,2,0,92.43710526315789,1,13,0,0,0,15,0,0,0,0,0,0,15,0,0,0,15,0,29,1.0,1,31.0
85,2017,May,31,24,7,86,22,64,90.48387096774194,0.03225806451612903,31,0,0,26,0,0,5,0,12,24,6,1,97.68244186046512,13,18,0,0,0,31,0,0,0,0,0,0,31,0,0,0,31,0,58,0.0,0,58.0
159,2017,February,2,2,0,2,0,2,0.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,37.5,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
250,2016,October,92,80,12,392,115,277,66.53260869565217,0.5434782608695652,92,0,0,79,13,0,0,20,43,80,12,0,86.8635969387755,0,0,0,92,0,0,92,0,0,1,0,6,82,10,0,0,0,92,183,16.0,1,200.0
26,2017,August,5,4,1,32,8,24,108.4,0.0,5,0,0,3,2,0,0,0,0,4,1,0,178.04875,0,5,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,5,10,0.0,0,10.0
115,2016,November,1,1,0,2,1,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,34.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
27,2015,July,4,4,0,22,6,16,46.0,0.5,4,0,0,4,0,0,0,0,2,4,0,0,81.82272727272729,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,9,0.0,0,9.0
20,2015,September,165,75,90,331,60,271,119.94545454545455,0.07272727272727272,162,3,0,131,34,0,0,0,0,75,90,0,55.8368580060423,0,165,0,0,0,165,0,0,0,0,75,0,81,84,0,0,165,0,310,0.0,0,310.0
3,2016,May,152,95,57,418,118,300,177.02631578947367,0.16447368421052633,120,32,0,58,94,0,0,0,78,95,57,0,96.44677033492823,0,152,0,0,0,152,0,0,0,0,32,0,33,119,0,0,152,0,289,0.0,0,289.0
192,2016,July,20,0,20,60,20,40,116.0,0.0,0,20,0,20,0,0,0,0,0,0,20,0,75.0,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,20,0.0,0,20.0
1,2017,January,72,3,69,138,1,137,524.75,0.0,4,68,0,72,0,0,0,0,2,3,69,0,61.35507246376812,0,0,71,0,0,72,0,0,0,0,0,0,72,0,0,0,72,0,134,0.0,0,134.0
58,2016,September,43,0,43,99,13,86,328.16279069767444,0.0,0,43,0,43,0,0,0,0,0,0,43,0,88.98989898989899,0,43,0,0,0,43,0,0,0,0,43,0,43,0,0,0,43,0,81,0.0,0,81.0
152,2016,June,7,7,0,12,2,10,0.7142857142857143,0.5714285714285714,7,0,0,2,0,0,5,0,2,7,0,0,78.94333333333333,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,7,0,14,0.0,0,14.0
52,2016,October,2,2,0,2,0,2,37.0,0.0,2,0,0,0,0,0,2,0,2,2,0,0,76.5,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
159,2017,April,1,1,0,4,2,2,120.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,117.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
241,2016,March,57,53,4,272,75,197,45.19298245614035,0.12280701754385964,57,0,0,52,5,0,0,8,60,53,4,0,49.887352941176445,56,1,0,0,0,57,0,0,0,2,0,15,57,0,0,0,0,57,105,3.0,1,109.0
5,2017,August,24,11,13,149,44,105,95.29166666666667,0.7083333333333334,24,0,0,9,7,8,0,3,3,11,13,0,234.0465100671141,22,2,0,0,0,24,0,0,0,0,0,0,21,2,0,1,0,24,56,7.0,0,63.0
139,2017,January,4,4,0,4,0,4,0.0,0.0,4,0,0,4,0,0,0,1,4,4,0,0,35.0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0.0,0,4.0
